Washington	NNP	npadvmod	B-GPE
,	,	punct	O
overcast	JJ	amod	O
,	,	punct	O
8	CD	ROOT	B-CARDINAL
to	IN	prep	O

The	DT	det	O
biggest	JJS	amod	O
negative	JJ	nsubj	O
for	IN	prep	O
Gore	NNP	pobj	B-PERSON
is	VBZ	ROOT	O
his	PRP$	poss	O
association	NN	attr	O
with	IN	prep	O
Mr.	NNP	compound	O
Clinton	NNP	pobj	B-PERSON
.	.	punct	O

yeah	UH	ROOT	O

In	IN	prep	O
the	DT	det	O
longer	JJR	amod	O
run	NN	pobj	O
,	,	punct	O
you	PRP	nsubj	O
can	MD	aux	O
support	VB	ROOT	O
more	RBR	advmod	O
pedestrian	NN	npadvmod	O
friendly	JJ	amod	O
,	,	punct	O
transit	NN	npadvmod	O
-	HYPH	punct	O
friendly	JJ	amod	O
development	NN	compound	O
patterns	NNS	dobj	O
that	WDT	nsubj	O
give	VBP	relcl	O
you	PRP	dobj	O
and	CC	cc	O
your	PRP$	poss	O
family	NN	conj	O
more	JJR	amod	O
transportation	NN	compound	O
options	NNS	dobj	O
.	.	punct	O

Two	CD	nummod	B-DATE
weeks	NNS	npadvmod	I-DATE
ago	RB	advmod	I-DATE
,	,	punct	O
in	IN	prep	O
a	DT	det	O
campaign	NN	pobj	O
to	TO	aux	O
blunt	VB	acl	O
inflation	NN	dobj	O
at	IN	prep	O
home	NN	pobj	O
and	CC	cc	O
arrest	VB	conj	O
a	DT	det	O
world	NN	npadvmod	O
-	HYPH	punct	O
wide	JJ	amod	O
plunge	NN	dobj	O
in	IN	prep	O
the	DT	det	O
pound	NN	pobj	O
,	,	punct	O
he	PRP	nsubj	O
raised	VBD	ROOT	O
base	NN	compound	O
rates	NNS	dobj	O
a	DT	det	O
full	JJ	amod	O
percentage	NN	compound	O
point	NN	npadvmod	O
to	IN	prep	O
15	CD	nummod	B-PERCENT
%	NN	pobj	I-PERCENT
.	.	punct	O

It	PRP	nsubjpass	O
is	VBZ	auxpass	O
generally	RB	advmod	O
believed	VBN	ROOT	O
that	IN	mark	O
if	IN	mark	O
Soong	NNP	nsubj	B-PERSON
wins	VBZ	advcl	O
the	DT	det	O
election	NN	dobj	O
,	,	punct	O
this	DT	nsubj	O
could	MD	aux	O
spark	VB	ccomp	O
a	DT	det	O
dramatic	JJ	amod	O
reorganization	NN	dobj	O
of	IN	prep	O
party	NN	compound	O
politics	NNS	pobj	O
.	.	punct	O

That	DT	nsubj	O
's	VBZ	ROOT	O
good	JJ	acomp	O
.	.	punct	O

Some	DT	det	O
things	NNS	nsubj	O
you	PRP	nsubj	O
may	MD	aux	O
want	VB	relcl	O
to	TO	aux	O
do	VB	xcomp	O
is	VBZ	ROOT	O
,	,	punct	O
first	RB	advmod	O
of	IN	prep	O
all	DT	pobj	O
,	,	punct	O
just	RB	advmod	O
get	VB	ccomp	O
here	RB	advmod	O
a	DT	det	O
little	JJ	amod	O
bit	NN	npadvmod	O
early	RB	advmod	O
.	.	punct	O

The	DT	det	O
division	NN	nsubj	O
of	IN	prep	O
auto	NN	compound	O
maker	NN	compound	O
Ford	NNP	compound	B-ORG
Motor	NNP	compound	I-ORG
Co.	NNP	pobj	I-ORG
made	VBD	ROOT	O
its	PRP$	poss	O
debut	NN	dobj	O
in	IN	prep	O
the	DT	det	O
asset	NN	npadvmod	O
-	HYPH	punct	O
backed	VBN	amod	O
securities	NNS	compound	O
market	NN	pobj	O
with	IN	prep	O
the	DT	det	O
second	RB	advmod	B-ORDINAL
-	HYPH	punct	O
largest	JJS	amod	O
issue	NN	pobj	O
in	IN	prep	O
the	DT	det	O
market	NN	poss	O
's	POS	case	O
four	CD	nummod	B-DATE
-	HYPH	punct	I-DATE
year	NN	compound	I-DATE
history	NN	pobj	O
.	.	punct	O

There	EX	expl	O
was	VBD	ROOT	O
never	RB	neg	O
a	DT	det	O
question	NN	attr	O
about	IN	prep	O
me	PRP	nsubj	O
consenting	VBG	pcomp	O
to	TO	aux	O
give	VB	xcomp	O
my	PRP$	poss	O
DNA	NN	dobj	O
/.	.	punct	O

Do	VB	aux	O
n't	RB	neg	O
go	VB	ROOT	O
around	RB	advmod	O
complaining	VBG	advcl	O
about	IN	prep	O
the	DT	det	O
pay	NN	nsubj	O
being	VBG	pcomp	O
