While	IN	mark	O
this	DT	det	O
theory	NN	nsubj	O
is	VBZ	advcl	O
exceedingly	RB	advmod	O
simple	JJ	acomp	O
,	,	punct	O
it	PRP	nsubj	O
appears	VBZ	ROOT	O
to	TO	aux	O
explain	VB	xcomp	O
several	JJ	amod	O
things	NNS	dobj	O
.	.	punct	O

North	NNP	compound	B-NORP
Carolinians	NNPS	nsubj	I-NORP
,	,	punct	O
New	NNP	compound	B-NORP
Yorkers	NNPS	conj	I-NORP
,	,	punct	O
Californians	NNPS	conj	B-NORP
,	,	punct	O
Chicagoans	NNPS	conj	B-NORP
and	CC	cc	O
Ohioans	NNPS	conj	B-NORP
own	VBP	ROOT	O
Texas	NNP	compound	B-GPE
banks	NNS	dobj	O
.	.	punct	O

Ah	UH	intj	O
he	PRP	nsubj	O
's	VBZ	ROOT	O
/-	.	punct	O

It	PRP	nsubj	O
was	VBD	ROOT	O
also	RB	advmod	O
during	IN	prep	O
the	DT	det	B-DATE
night	NN	pobj	I-DATE
of	IN	prep	I-DATE
August	NNP	pobj	I-DATE
20	CD	nummod	I-DATE
that	IN	mark	O
the	DT	det	B-ORG
129th	JJ	amod	I-ORG
Division	NNP	ROOT	I-ORG
directed	VBN	acl	O
by	IN	agent	O
Division	NNP	compound	B-ORG
Commander	NNP	compound	O
Liu	NNP	compound	B-PERSON
Bocheng	NNP	pobj	I-PERSON
and	CC	cc	O
Political	NNP	compound	O
Commissar	NNP	compound	O
Deng	NNP	compound	B-PERSON
Xiaoping	NNP	conj	I-PERSON
,	,	punct	O
with	IN	prep	O
eight	CD	nummod	B-CARDINAL
regiments	NNS	pobj	O
,	,	punct	O
including	VBG	prep	O
two	CD	nummod	B-CARDINAL
regiments	NNS	pobj	O
of	IN	prep	O
the	DT	det	B-ORG
1st	JJ	amod	I-ORG
Dare	VB	nmod	I-ORG
-	HYPH	punct	I-ORG
to	TO	prep	I-ORG
-	HYPH	punct	I-ORG
Die	VB	pobj	I-ORG
Corps	NNP	pobj	I-ORG
and	CC	cc	O
eight	CD	nummod	B-CARDINAL
independent	JJ	amod	O
battalions	NNS	conj	O
,	,	punct	O
formed	VBD	acl	O
left	JJ	amod	O
-	HYPH	punct	O
flank	JJ	nmod	O
and	CC	cc	O
right	JJ	amod	O
-	HYPH	punct	O
flank	NN	conj	O
commandos	NNS	dobj	O
and	CC	cc	O
a	DT	det	O
central	JJ	amod	O
contingent	NN	conj	O
.	.	punct	O

And	CC	cc	O
uh	UH	intj	O
