@paulwalk	VB	ROOT	O
It	PRP	nsubj	O
's	VBZ	ROOT	O
the	DT	det	O
view	NN	attr	O
from	IN	prep	O
where	WRB	advmod	O
I	PRP	nsubj	O
'm	VBP	aux	O
living	VBG	pcomp	O
for	IN	prep	O
two	CD	nummod	O
weeks	NNS	pobj	O
.	.	punct	O
Empire	NNP	compound	B-location
State	NNP	compound	I-location
Building	NNP	nsubj	I-location
=	SYM	punct	O
ESB	NNP	ROOT	B-location
.	.	punct	O
Pretty	JJ	amod	O
bad	JJ	amod	O
storm	NN	ROOT	O
here	RB	advmod	O
last	JJ	amod	O
evening	NN	npadvmod	O
.	.	punct	O

From	IN	prep	O
Green	NNP	compound	O
Newsfeed	NNP	pobj	O
:	:	punct	O
AHFA	NNP	nsubj	B-group
extends	VBZ	ROOT	O
deadline	NN	dobj	O
for	IN	prep	O
Sage	NNP	compound	O
Award	NNP	pobj	O
to	IN	prep	O
Nov	NNP	pobj	O
.	.	punct	O
5	CD	ROOT	O
http://tinyurl.com/24agj38	-RRB-	punct	O

today	NN	nsubj	O
is	VBZ	ROOT	O
my	PRP$	poss	O
last	JJ	amod	O
day	NN	attr	O
at	IN	prep	O
the	DT	det	O
office	NN	pobj	O
.	.	punct	O

4Dbling	NN	poss	B-person
's	POS	case	O
place	NN	ROOT	O
til	IN	prep	O
monday	NN	pobj	O
,	,	punct	O
party	NN	compound	O
party	NN	compound	O
party	NN	pobj	O
.	.	punct	O
&lt;	NNP	ROOT	O
3	CD	nummod	O

watching	VBG	csubj	O
the	DT	det	O
VMA	NN	compound	B-creative-work
pre-show	NN	dobj	O
again	RB	advmod	O
lol	VBP	ROOT	O
it	PRP	nsubj	O
was	VBD	ccomp	O
n't	RB	neg	O
even	RB	advmod	O
a	DT	det	O
good	JJ	amod	O
show	NN	attr	O
the	DT	det	O
first	JJ	amod	O
time	NN	npadvmod	O
...	:	punct	O
so	RB	advmod	O
bored	JJ	acomp	O
!	.	punct	O

27	CD	nummod	O
followers	NNS	ROOT	O
!	.	punct	O
30	CD	nummod	O
followers	NNS	nsubj	O
is	VBZ	ROOT	O
my	PRP$	poss	O
goal	NN	attr	O
for	IN	prep	O
today	NN	pobj	O
!	.	punct	O

Friday	NNP	compound	O
Night	NNP	compound	O
Eats	NNP	nsubj	O
http://twitpic.com/2pdvtr	VBD	ROOT	O

#NFL	UH	intj	O
Week	NNP	npadvmod	O
2	CD	nummod	O
picks	NNS	compound	O
blog	NN	nsubj	O
is	VBZ	ROOT	O
up	RB	advmod	O
on	IN	prep	O
@The_Score	NN	compound	O
website	NN	pobj	O
...	:	punct	O
http://blogs.thescore.com/nfl/2010/09/17/pizzolaw2/	ADD	ROOT	O

I	PRP	nsubj	O
like	VBP	ROOT	O
@SouljaBoy	IN	prep	O
songs	NNS	dobj	O
after	IN	prep	O
a	DT	det	O
few	JJ	amod	O
drinks	NNS	pobj	O

...	NFP	punct	O
asked	VBD	ROOT	O
me	PRP	dative	O
a	DT	det	O
question	NN	dobj	O
for	IN	prep	O
once	RB	pcomp	O
,	,	punct	O
but	CC	cc	O
no	UH	intj	O
!	.	punct	O
You	PRP	nsubj	O
ask	VBP	ROOT	O
me	PRP	dobj	O
about	IN	prep	O
fucking	JJ	amod	O
donuts	NNS	pobj	O
you	PRP	nsubj	O
donut	VBP	parataxis	O
...	NFP	punct	O
have	VBP	ccomp	O
a	DT	det	O
nice	JJ	amod	O
day	NN	dobj	O
:P	.	punct	O

every	DT	det	O
year	NN	npadvmod	O
your	PRP$	poss	O
"	``	punct	O
bestfriend	NN	nsubj	O
"	''	punct	O
get	VB	ROOT	O
yo	JJ	nsubj	O
ass	NN	dobj	O
in	IN	prep	O
trouble	NN	compound	O
smdh	NN	pobj	O
#doinme	UH	punct	O

RT	NNP	compound	O
@midgetmegs	NNS	dep	O
:	:	punct	O
hate	VBP	ROOT	O
people	NNS	dobj	O
who	WP	nsubj	O
write	VBP	relcl	O
drunk	JJ	amod	O
status'.	NN	dobj	O
must	MD	aux	O
be	VB	aux	O
having	VBG	ccomp	O
a	DT	det	O
great	JJ	amod	O
time	NN	dobj	O
if	IN	mark	O
your	PRP$	poss	O
sat	VBD	nsubj	O
writing	VBG	advcl	O
it	PRP	dobj	O
on	IN	prep	O
facebook	NN	pobj	B-corporation
.....	.	punct	O

I	PRP	nsubj	O
heart	NN	nmod	O
Park(ing	NNP	nmod	O
)	-RRB-	punct	O
Day	NNP	ROOT	O
!	.	punct	O
Photo	NN	ROOT	O
of	IN	prep	O
meter	NN	compound	O
shark	NN	pobj	O
:	:	punct	O
http://bit.ly/aQun1b	NN	appos	O

