About	RB	advmod	B-CARDINAL
130	CD	nummod	I-CARDINAL
people	NNS	nsubjpass	O
have	VBP	aux	O
been	VBN	auxpass	O
killed	VBN	ROOT	O
in	IN	prep	O
more	JJR	amod	B-DATE
than	IN	quantmod	I-DATE
three	CD	nummod	I-DATE
weeks	NNS	pobj	I-DATE
of	IN	prep	O
violence	NN	pobj	O
,	,	punct	O
almost	RB	advmod	O
all	DT	nummod	O
Palestinians	NNPS	npadvmod	B-NORP
.	.	punct	O

there	EX	expl	O
was	VBD	ROOT	O
this	DT	det	O
big	JJ	amod	O
thing	NN	attr	O
%um	UH	punct	O
last	JJ	amod	B-DATE
year	NN	npadvmod	I-DATE

Russian	JJ	amod	B-NORP
Foreign	NNP	compound	O
Minister	NNP	compound	O
Igor	NNP	compound	B-PERSON
Ivanov	NNP	nsubj	I-PERSON
joined	VBD	ROOT	O
those	DT	det	O
discussions	NNS	dobj	O
.	.	punct	O

We	PRP	nsubj	O
were	VBD	aux	O
fighting	VBG	ROOT	O
for	IN	prep	O
freedom	NN	pobj	O
,	,	punct	O
not	RB	preconj	O
only	RB	advmod	O
for	IN	prep	O
us	PRP	pobj	O
but	CC	cc	O
for	IN	conj	O
others	NNS	pobj	O
.	.	punct	O

We	PRP	nsubj	O
could	MD	aux	O
talk	VB	ROOT	O
about	IN	prep	O
email	NN	pobj	O
and	CC	cc	O
stuff	NN	conj	O
like	IN	prep	O
that	DT	pobj	O
.	.	punct	O

James	NNP	compound	B-ORG
River	NNP	nsubj	I-ORG
,	,	punct	O
a	DT	det	O
maker	NN	appos	O
of	IN	prep	O
pulp	NN	nmod	O
,	,	punct	O
paper	NN	conj	O
and	CC	cc	O
plastic	NN	conj	O
products	NNS	pobj	O
,	,	punct	O
already	RB	advmod	O
has	VBZ	ROOT	O
interests	NNS	dobj	O
in	IN	prep	O
tissue	NN	compound	O
businesses	NNS	pobj	O
in	IN	prep	O
France	NNP	pobj	B-GPE
,	,	punct	O
Spain	NNP	conj	B-GPE
,	,	punct	O
Italy	NNP	conj	B-GPE
and	CC	cc	O
Turkey	NNP	conj	B-GPE
.	.	punct	O

Its	PRP$	poss	O
government	NN	nsubj	O
still	RB	advmod	O
wants	VBZ	ROOT	O
to	TO	aux	O
sit	VB	xcomp	O
in	IN	prep	O
the	DT	det	O
driver	NN	poss	O
's	POS	case	O
seat	NN	pobj	O
,	,	punct	O
set	VB	conj	O
the	DT	det	O
speed	NN	dobj	O
,	,	punct	O
step	VB	conj	O
on	IN	prep	O
the	DT	det	O
gas	NN	pobj	O
,	,	punct	O
apply	VB	conj	O
the	DT	det	O
brakes	NNS	dobj	O
and	CC	cc	O
steer	VB	conj	O
,	,	punct	O
with	IN	prep	O
120	CD	compound	B-CARDINAL
million	CD	nummod	I-CARDINAL
people	NNS	pobj	O
in	IN	prep	O
the	DT	det	O
back	JJ	amod	O
seat	NN	pobj	O
.	.	punct	O

Prices	NNS	nsubj	O
were	VBD	ROOT	O
lower	JJR	acomp	O
in	IN	prep	O
Frankfurt	NNP	pobj	B-GPE
,	,	punct	O
Zurich	NNP	conj	B-GPE
,	,	punct	O
Paris	NNP	conj	B-GPE
and	CC	cc	O
Amsterdam	NNP	conj	B-GPE
.	.	punct	O

Even	RB	advmod	O
years	NNS	npadvmod	B-DATE
later	RB	advmod	I-DATE
the	DT	det	O
names	NNS	nsubj	O
still	RB	advmod	O
raise	VBP	ROOT	O
a	DT	det	O
chill	NN	dobj	O
Paducah	NNP	compound	B-GPE
Jonesborough	NNP	compound	B-GPE
Columbine	NNP	appos	B-ORG
/.	.	punct	O

that	DT	nsubj	O
's	VBZ	ROOT	O
cool	JJ	acomp	O

In	IN	prep	O
another	DT	det	O
incident	NN	pobj	O
Israeli	JJ	amod	B-NORP
soldiers	NNS	nsubj	O
fired	VBD	ROOT	O
on	IN	prep	O
the	DT	det	O
car	NN	pobj	O
of	IN	prep	O
a	DT	det	O
high	JJ	advmod	O
ranking	VBG	amod	O
Roman	JJ	amod	B-NORP
Catholic	JJ	compound	I-NORP
church	NN	compound	O
official	NN	pobj	O
at	IN	prep	O
a	DT	det	O
checkpoint	NN	pobj	O
in	IN	prep	O
the	DT	det	B-GPE
West	NNP	compound	I-GPE
Bank	NNP	pobj	I-GPE
,	,	punct	O
but	CC	cc	O
there	EX	expl	O
were	VBD	conj	O
no	DT	det	O
casualties	NNS	attr	O
there	RB	advmod	O
.	.	punct	O

Did	VBD	aux	O
you	PRP	nsubj	O
want	VB	ROOT	O
people	NNS	nsubj	O
to	TO	aux	O
squirm	VB	ccomp	O
/?	.	punct	O

so	CC	advmod	O
if	IN	mark	O
you	PRP	nsubj	O
get	VBP	advcl	O
stuck	JJ	acomp	O
like	UH	intj	O
you	PRP	nsubj	O
know	VBP	parataxis	O
I	PRP	nsubj	O
could	MD	aux	O
give	VB	ROOT	O
you	PRP	dative	O
their	PRP$	poss	O
number	NN	dobj	O
or	CC	cc	O
something	NN	conj	O
.	.	punct	O

It	PRP	nsubj	O
's	VBZ	ROOT	O
a	DT	det	O
high	JJ	amod	O
,	,	punct	O
right	JJ	attr	O
/?	.	punct	O

Their	PRP$	poss	O
studies	NNS	nsubj	O
ended	VBD	ROOT	O
up	RP	prt	O
weakening	VBG	xcomp	O
their	PRP$	poss	O
ties	NNS	dobj	O
to	IN	prep	O
their	PRP$	poss	O
hometown	NN	pobj	O
,	,	punct	O
notes	VBZ	conj	O
Tsung	NNP	compound	B-PERSON
-	HYPH	punct	I-PERSON
sheng	NNP	nsubj	I-PERSON
wistfully	RB	advmod	O
.	.	punct	O

Meditating	VBG	ROOT	B-WORK_OF_ART
Person	NNP	dobj	I-WORK_OF_ART
.	.	punct	I-WORK_OF_ART

Kuo	NNP	nsubj	B-PERSON
recalls	VBZ	ROOT	O
several	JJ	amod	O
such	JJ	amod	O
opportune	JJ	amod	O
moments	NNS	dobj	O
when	WRB	advmod	O
Soong	NNP	nsubj	B-PERSON
was	VBD	relcl	O
provincial	JJ	amod	O
governor	NN	attr	O
