Clinical	JJ	amod	O
,	,	punct	O
laboratory	NN	conj	O
,	,	punct	O
histopathological	JJ	conj	O
,	,	punct	O
and	CC	cc	O
pharmacological	JJ	conj	O
evidence	NN	nsubj	O
support	VBP	ROOT	O
the	DT	det	O
notion	NN	dobj	O
that	IN	mark	O
the	DT	det	O
coagulation	NN	compound	O
system	NN	nsubj	O
,	,	punct	O
which	WDT	nsubjpass	O
is	VBZ	auxpass	O
activated	VBN	acl:relcl	O
in	IN	case	O
most	JJS	amod	O
cancer	NN	compound	B-Cancer
patients	NNS	nmod	B-Organism
,	,	punct	O
plays	VBZ	ccomp	O
an	DT	det	O
important	JJ	amod	O
role	NN	dobj	O
in	IN	case	O
tumor	NN	compound	B-Cancer
biology	NN	nmod	O
.	.	punct	O

Expression	NN	nsubj	O
of	IN	case	O
wild	JJ	amod	O
-	HYPH	punct	O
type	NN	compound	O
VASP	NN	nmod	B-Gene_or_gene_product
induces	VBZ	ROOT	O
marked	JJ	amod	O
membrane	NN	compound	B-Cellular_component
ruffling	NN	dobj	O
and	CC	cc	O
formation	NN	conj	O
of	IN	case	O
prominent	JJ	amod	O
stress	NN	compound	B-Cellular_component
fibers	NNS	nmod	I-Cellular_component
in	IN	case	O
bovine	JJ	amod	B-Organism
aortic	JJ	amod	B-Cell
endothelial	JJ	amod	I-Cell
cells	NNS	nmod	I-Cell
.	.	punct	O

These	DT	det	O
experimental	JJ	amod	O
facts	NNS	nsubj	O
indicated	VBD	ROOT	O
that	IN	mark	O
acquisition	NN	nsubj	O
of	IN	case	O
metastatic	JJ	amod	O
ability	NN	nmod	O
coupled	VBN	acl	O
with	IN	case	O
the	DT	det	O
function	NN	nmod	O
of	IN	case	O
K	NN	compound	B-Gene_or_gene_product
-	HYPH	punct	I-Gene_or_gene_product
ras	NN	compound	I-Gene_or_gene_product
oncogene	NN	nmod	O
was	VBD	cop	O
conditional	JJ	ccomp	O
in	IN	case	O
nature	NN	nmod	O
,	,	punct	O
being	VBG	auxpass	O
strongly	RB	advmod	O
affected	VBN	advcl	O
by	IN	case	O
in	FW	amod	O
vivo	FW	dep	O
tumor	NN	compound	B-Cancer
circumstances	NNS	nmod	O
.	.	punct	O

Acetylation	NN	nsubjpass	O
of	IN	case	O
histone	NN	nmod	B-Gene_or_gene_product
and	CC	cc	O
non	JJ	amod	O
-	HYPH	punct	O
histone	NN	conj	B-Gene_or_gene_product
proteins	NNS	dep	O
,	,	punct	O
induction	NN	nsubjpass	O
of	IN	case	O
apoptotic	JJ	amod	O
-	HYPH	punct	O
related	JJ	amod	O
proteins	NNS	nmod	O
and	CC	cc	O
de	FW	amod	O
-	HYPH	punct	O
phosphorylation	NN	conj	O
of	IN	case	O
focal	JJ	amod	B-Gene_or_gene_product
adhesion	NN	compound	I-Gene_or_gene_product
kinase	NN	nmod	I-Gene_or_gene_product
were	VBD	auxpass	O
confirmed	VBN	ROOT	O
in	IN	case	O
treated	VBN	amod	O
mice	NNS	nmod	B-Organism
.	.	punct	O

However	RB	advmod	O
,	,	punct	O
mechanism	NN	compound	O
(	-LRB-	punct	O
s	NNS	nsubj	O
)	-RRB-	punct	O
by	IN	case	O
which	WDT	nmod	O
VEGFR2	NN	compound	B-Gene_or_gene_product
signaling	NN	nsubjpass	O
and	CC	cc	O
trafficking	NN	conj	O
is	VBZ	auxpass	O
coordinated	VBN	acl:relcl	O
are	VBP	cop	O
not	RB	neg	O
clear	JJ	ROOT	O
.	.	punct	O

Angiogenesis	NNP	compound	O
-	HYPH	punct	O
-	HYPH	punct	O
one	CD	nsubj	O
of	IN	prep	O
the	DT	det	O
hallmarks	NNS	pobj	O
of	IN	prep	O
cancer	NN	pobj	B-Cancer
-	HYPH	punct	O
-	:	punct	O
has	VBZ	aux	O
emerged	VBN	ROOT	O
as	IN	case	O
a	DT	det	O
valid	JJ	amod	O
therapeutic	JJ	amod	O
target	NN	nmod	O
in	IN	case	O
oncology	NN	nmod	O
.	.	punct	O

This	DT	det	O
prospective	JJ	amod	O
study	NN	ROOT	O
aimed	VBN	acl	O
to	TO	mark	O
determine	VB	xcomp	O
the	DT	det	O
efficacy	NN	dobj	O
and	CC	cc	O
individual	JJ	amod	O
benefit	NN	conj	O
of	IN	case	O
external	JJ	amod	O
beam	NN	compound	O
radiotherapy	NN	nmod	O
(	-LRB-	punct	O
EBRT	NN	appos	O
)	-RRB-	punct	O
.	.	punct	O

The	DT	det	O
effect	NN	ROOT	O
of	IN	case	O
perfluorocarbon	NN	npadvmod	B-Simple_chemical
-	HYPH	punct	O
