Regarding	VBG	prep	O
the	DT	det	O
Northern	NNP	compound	B-LOC
Territories	NNPS	compound	I-LOC
issue	NN	pobj	O
,	,	punct	O
,	,	punct	O
er	UH	intj	O
,	,	punct	O
President	NNP	compound	O
Putin	NNP	nsubj	B-PERSON
purposely	RB	advmod	O
avoided	VBD	advcl	O
this	DT	det	O
issue	NN	dobj	O
,	,	punct	O
that	RB	advmod	O
is	RB	advmod	O
,	,	punct	O
he	PRP	nsubj	O
did	VBD	aux	O
not	RB	neg	O
really	RB	advmod	O
want	VB	ROOT	O
to	TO	aux	O
talk	VB	xcomp	O
about	IN	prep	O
it	PRP	pobj	O
.	.	punct	O

rue	FW	compound	B-FAC
Trousse	NNP	compound	I-FAC
-	HYPH	punct	I-FAC
Nonain	NNP	nsubj	I-FAC
,	,	punct	O
or	CC	cc	O
``	``	punct	O
Tumble	NNP	compound	O
-	HYPH	punct	O
Nun	NNP	compound	O
street	NN	conj	O
''	''	punct	O
,	,	punct	O
already	RB	advmod	O
disguised	VBN	acl	O
in	IN	prep	O
official	JJ	amod	O
documents	NNS	pobj	O
as	IN	prep	O
Tasse	NNP	compound	B-FAC
-	HYPH	punct	I-FAC
Nonian	NNP	pobj	I-FAC
,	,	punct	O
became	VBD	ROOT	O
rue	FW	compound	B-FAC
Beaubourg	NNP	attr	I-FAC
;	:	punct	O

And	CC	cc	O
then	RB	advmod	O
how	WRB	advmod	O
would	MD	aux	O
you	PRP	nsubj	O
just	RB	advmod	O
suddenly	RB	advmod	O
remember	VB	ROOT	O
five	CD	nummod	B-DATE
or	CC	cc	I-DATE
six	CD	conj	I-DATE
days	NNS	npadvmod	I-DATE
later	RB	advmod	I-DATE
that	IN	mark	O
in	IN	prep	O
fact	NN	pobj	O
he	PRP	nsubj	O
was	VBD	ccomp	O
the	DT	det	O
one	CD	attr	O
who	WP	nsubj	O
asked	VBD	relcl	O
Littlejohn	NNP	dobj	B-PERSON
to	TO	aux	O
escort	VB	xcomp	O
her	PRP	dobj	O
out	RP	prt	O
/?	.	punct	O

Tuesday	NNP	npadvmod	B-DATE
,	,	punct	O
Mr.	NNP	compound	O
Annan	NNP	nsubj	B-PERSON
met	VBD	ROOT	O
with	IN	prep	O
Israeli	JJ	amod	B-NORP
and	CC	cc	O
Palestinian	JJ	conj	B-NORP
leaders	NNS	pobj	O
in	IN	prep	O
a	DT	det	O
bid	NN	pobj	O
to	TO	aux	O
end	VB	acl	O
nearly	RB	advmod	B-DATE
two	CD	nummod	I-DATE
weeks	NNS	dobj	I-DATE
of	IN	prep	O
deadly	JJ	amod	O
clashes	NNS	pobj	O
between	IN	prep	O
Israeli	JJ	amod	B-NORP
soldiers	NNS	pobj	O
and	CC	cc	O
Palestinian	JJ	amod	B-NORP
protestors	NNS	conj	O
in	IN	prep	O
the	DT	det	B-GPE
West	NNP	compound	I-GPE
Bank	NNP	pobj	I-GPE
and	CC	cc	O
the	DT	det	B-GPE
Gaza	NNP	compound	I-GPE
Strip	NNP	conj	I-GPE
.	.	punct	O

So	RB	ROOT	O
/.	.	punct	O

``	``	punct	O
This	DT	det	O
city	NN	nsubj	O
already	RB	advmod	O
has	VBZ	ccomp	O
too	RB	advmod	O
many	JJ	amod	O
tourists	NNS	dobj	O
,	,	punct	O
and	CC	cc	O
it	PRP	nsubj	O
ca	MD	aux	O
n't	RB	neg	O
hold	VB	conj	O
them	PRP	dobj	O
all	DT	appos	O
,	,	punct	O
''	''	punct	O
says	VBZ	ROOT	O
Pierluigi	NNP	compound	B-PERSON
Beggiato	NNP	nsubj	I-PERSON
,	,	punct	O
